Country,Date,Temp_Max,Temp_Min,Temp_Mean,Precipitation_Sum,Windspeed_Max,Windgusts_Max,Sunshine_Duration
Indonesia,24-01-2021,27.8,22.9,24.8,2.7,7,25.6,9536.06
Indonesia,25-01-2021,30.9,23.3,25.8,9.3,8.9,21.2,28651.63
Indonesia,26-01-2021,27.1,22.5,24.4,11.7,5.8,22,19474
Indonesia,27-01-2021,26.9,22.5,24.3,26.9,6.5,17.6,12811.55
Indonesia,28-01-2021,29.8,22.5,24.9,19.9,8.1,29.5,18698.27
Indonesia,29-01-2021,26.9,22.9,24.7,26.4,5.2,13.7,19387.95
Indonesia,30-01-2021,30.9,22.4,25.5,10.6,5.8,20.2,32415.02
Indonesia,31-01-2021,29.9,22.6,25.3,11.8,8.6,22.7,19834.21
Indonesia,01-02-2021,26.4,22.3,24.2,18.1,7.9,16.6,8687.4
Indonesia,02-02-2021,31.3,22.6,26.1,12.8,8.5,20.9,33454.05
Indonesia,03-02-2021,25.7,22.4,24,21.9,6.3,18.7,1285.71
Indonesia,04-02-2021,27.7,22.2,25,11.6,5.6,23.8,32493.95
Indonesia,05-02-2021,27.7,22.7,25.2,13.4,7,21.2,35801.08
Indonesia,06-02-2021,29.3,22.9,25.4,16.4,6.9,22,34172.48
Indonesia,07-02-2021,29.9,22.7,25.3,10.6,6.7,21.2,34230.11
Indonesia,08-02-2021,31.6,22.4,25.9,16.1,7.2,20.9,39313.24
Indonesia,09-02-2021,30.4,22.6,26,3.3,6.1,19.8,23916.94
Indonesia,10-02-2021,28.5,23.3,25.7,4,8.2,18.4,2709.94
Indonesia,11-02-2021,32.8,23.6,27.4,0.6,7.2,28.8,37421.11
Indonesia,12-02-2021,32.4,23.4,26.6,3,7.3,29.9,32201.65
Indonesia,13-02-2021,29.4,23.2,25.3,6.7,5.5,29.5,28123.37
Indonesia,14-02-2021,28.5,22.8,25.1,1.1,5.8,18,2201.98
Indonesia,15-02-2021,32.7,22.2,26.2,2.5,9.5,26.3,32400
Indonesia,16-02-2021,31.6,23,26.5,12.4,7.6,22.3,39377.31
Indonesia,17-02-2021,29,23,25,13.8,8.3,30.6,24762.06
Indonesia,18-02-2021,28.3,22.5,25.1,11.8,6.2,20.9,16739.03
Indonesia,19-02-2021,31.8,22.8,25.7,10.3,9.5,28.4,35131.67
Indonesia,20-02-2021,30,22.9,25.6,4.9,8.7,21.6,31489.38
Indonesia,21-02-2021,30.2,23.1,26,4.6,9.6,20.5,33607.37
Indonesia,22-02-2021,30.3,23,25.2,9.2,9.9,31,23096.94
Indonesia,23-02-2021,31.2,22.5,25.8,1.3,6.4,28.1,27138.87
Indonesia,24-02-2021,32.2,22.4,26.2,2.1,8.6,39.6,35675.12
Indonesia,25-02-2021,32.6,22.3,27,0.4,8.6,28.1,40040.87
Indonesia,26-02-2021,32.6,22.6,27.2,0.1,9.8,19.4,40217.86
Indonesia,27-02-2021,31.6,22.8,26.7,3.3,8.2,19.1,39951.14
Indonesia,28-02-2021,31.3,23,26.4,2.6,9.1,21.6,39566.48
Indonesia,01-03-2021,31,22.8,26.6,0.1,7.8,16.6,32395.03
Indonesia,02-03-2021,32.5,22.9,27.5,0.2,11.7,23.8,39600
Indonesia,03-03-2021,29.9,23.3,26.1,10.9,6.3,16.9,31259.48
Indonesia,04-03-2021,24.6,22.8,23.8,22.2,7.3,17.3,0
Indonesia,05-03-2021,30.8,23.4,25.9,1.9,6,17.6,36000
Indonesia,06-03-2021,31.2,23.5,26.2,13.7,8,24.8,35575.88
Indonesia,07-03-2021,28,22.7,24.4,14,8.4,21.6,12477.5
Indonesia,08-03-2021,30.6,22,25.6,10.4,6.4,21.2,39600
Indonesia,09-03-2021,25.3,22.5,23.7,40.7,8.5,21.6,5834.89
Indonesia,10-03-2021,29.2,22.5,25,6.7,6.5,16.2,21874.09
Indonesia,11-03-2021,30.4,21.6,25.5,5.6,8.3,23.4,38186.23
Indonesia,12-03-2021,31.4,22.6,26.2,7.3,8.4,28.1,35757.05
Indonesia,13-03-2021,29.9,22.7,25.3,15.9,9.4,29.5,36434.61
Indonesia,14-03-2021,28.2,22.1,24.7,3.4,7.6,18.7,19115
Indonesia,15-03-2021,31.4,21.9,26,5.5,8.9,24.1,39712.25
Indonesia,16-03-2021,29.7,22.7,25.1,20.9,7.8,17.6,26326.17
Indonesia,17-03-2021,31.8,23.1,26.5,6,6.7,16.2,37001.3
Indonesia,18-03-2021,28.2,23,25.2,12.2,7.2,18,31498.79
Indonesia,19-03-2021,32.7,22.7,26.4,15.1,5.8,24.1,39600
Indonesia,20-03-2021,30,22.5,25.4,9.5,7.7,24.1,27803.54
Indonesia,21-03-2021,31.6,23.2,26.4,3.3,7.8,25.2,38853.69
Indonesia,22-03-2021,29.3,22.8,25.3,10.8,7.3,21.2,23053.65
Indonesia,23-03-2021,28,23.1,24.9,13.8,6.6,19.1,16297.25
Indonesia,24-03-2021,31.8,23.1,26.1,31.4,6.5,19.1,31659.93
Indonesia,25-03-2021,29.5,23,25.2,32.2,8,26.6,26701.22
Indonesia,26-03-2021,31.4,22.8,25.8,12.5,7.1,23,32400
Indonesia,27-03-2021,28.2,22.6,24.8,20.6,5.6,19.8,17028.64
Indonesia,28-03-2021,31.9,22.6,26.3,16.7,6.2,16.2,27719.32
Indonesia,29-03-2021,29.7,22.9,25.3,11.5,7.9,25.9,30316.76
Indonesia,30-03-2021,31.8,23.3,26.1,3.6,6.6,28.1,29032.6
Indonesia,31-03-2021,30.7,22.9,26.1,4.5,8.7,38.2,26410.69
Indonesia,01-04-2021,30.6,23.5,26.2,2,13.3,52.2,23425.14
Indonesia,02-04-2021,32.6,22.4,27,1,7.8,28.1,39512.55
Indonesia,03-04-2021,31.2,23.7,26.7,1.2,9.1,31.3,32017.94
Indonesia,04-04-2021,32,23.6,27,2.8,7.7,21.6,36909.62
Indonesia,05-04-2021,32.2,23.3,26.5,6.7,8.1,24.8,36000
Indonesia,06-04-2021,31.5,22.8,26.1,8.8,6.9,20.5,36685.28
Indonesia,07-04-2021,31.2,23.4,26.8,4.3,10.4,31.3,39866.93
Indonesia,08-04-2021,32.6,23.7,26.9,0.8,10.4,34.9,36000
Indonesia,09-04-2021,31,23.1,25.5,34.4,6.3,23.4,31774.62
Indonesia,10-04-2021,31,22.8,25.8,22.6,6,22,31410.8
Indonesia,11-04-2021,31,23.2,25.6,13.6,11.2,24.5,34573.28
Indonesia,12-04-2021,30.7,22.8,25.8,12.1,6.9,23.4,39600
Indonesia,13-04-2021,30.3,22.3,25.4,22.9,8.2,16.9,39260.23
Indonesia,14-04-2021,29.4,22,24.7,13.4,7.1,19.4,25664.34
Indonesia,15-04-2021,27.1,22.9,24.6,9.1,7.8,20.2,14428.16
Indonesia,16-04-2021,29.5,23.1,25.6,3.4,6,26.3,38769.21
Indonesia,17-04-2021,30.1,22.4,25.4,19.7,9.2,21.6,30120.34
Indonesia,18-04-2021,29.7,22.8,25.4,4,11.9,31,32595.19
Indonesia,19-04-2021,30.7,23.2,26.6,1.5,8.9,28.1,39513.66
Indonesia,20-04-2021,31.2,23.4,26.9,0.8,10.4,24.8,39702.97
Indonesia,21-04-2021,30.9,23.1,26.5,1,7.2,20.2,33660.61
Indonesia,22-04-2021,31,23.4,26.2,6.8,11.4,24.5,34596.73
Indonesia,23-04-2021,31,23,26.2,3.1,8.5,28.8,34005.87
Indonesia,24-04-2021,32.2,23.4,27.1,0.4,7.1,18.4,39600
Indonesia,25-04-2021,30.6,23.4,26.8,2,7.8,25.6,36290.05
Indonesia,26-04-2021,30.5,23.2,26.1,13,7.3,18.4,36189.19
Indonesia,27-04-2021,30.5,22.9,25.1,24.5,6.1,21.6,31678.6
Indonesia,28-04-2021,29.8,22.3,25,16.8,10,26.6,29960.53
Indonesia,29-04-2021,31,22.6,26,15.4,7.2,18.4,36169.73
Indonesia,30-04-2021,30.6,22.9,25.5,10.7,9.9,23,31386.75
Indonesia,01-05-2021,30,22.9,25.6,3.5,7.1,21.6,36207.83
Indonesia,02-05-2021,32.4,23.1,26.9,5.6,7.7,24.5,38475.28
Indonesia,03-05-2021,31.4,22.9,26.7,21.5,6.9,27.4,37205.05
Indonesia,04-05-2021,31.5,23.4,26.9,6.7,8.9,28.8,36000
Indonesia,05-05-2021,30.3,23.5,25.9,20.5,9.8,25.6,35130.87
Indonesia,06-05-2021,29.4,22.8,25.4,21.5,6.3,19.8,28997.62
Indonesia,07-05-2021,28.6,23.4,25.1,8.6,9.8,28.4,17619.86
Indonesia,08-05-2021,29.1,22.6,25.6,0.8,3.9,13.7,22664.14
Indonesia,09-05-2021,30.6,23.2,25.7,5,7.2,21.6,28761.53
Indonesia,10-05-2021,31.9,23.6,26.7,2.9,6.3,18.7,36632.88
Indonesia,11-05-2021,31.1,23.2,26.6,9.5,7.9,19.8,37567.59
Indonesia,12-05-2021,30.7,23.6,26.2,41.3,7.3,20.2,35403.05
Indonesia,13-05-2021,27.6,23.7,25.3,14.9,7.4,19.1,7611.01
Indonesia,14-05-2021,30.7,23.4,26.2,11.9,5.8,22.7,38303.45
Indonesia,15-05-2021,30.3,24,26.3,10,5.4,20.2,40057.25
Indonesia,16-05-2021,29.2,23.5,25.8,17.9,5.2,17.3,37820.97
Indonesia,17-05-2021,29.1,23.3,25.1,24.2,5.2,17.6,20345.81
Indonesia,18-05-2021,30.9,24.1,26.1,17.5,10.5,28.1,28800
Indonesia,19-05-2021,25.9,23.3,24.2,31.4,6.3,14.4,0
Indonesia,20-05-2021,27.4,22.5,25.2,0.1,8,15.8,4741.35
Indonesia,21-05-2021,31.1,23.5,26.5,0.4,8,20.9,34228.46
Indonesia,22-05-2021,32.6,22.9,26.9,8.8,8,16.9,39706.83
Indonesia,23-05-2021,28.2,23.3,25,7.4,5.9,22.3,18000
Indonesia,24-05-2021,32.4,23.3,27,8.7,9.2,18.7,36000
Indonesia,25-05-2021,29.3,23.2,25.6,5.3,6.6,19.4,31111.01
Indonesia,26-05-2021,31.5,23.6,26.9,0.7,7.1,23,40058.54
Indonesia,27-05-2021,31.7,23.9,27.1,6,6.8,21.2,37874.62
Indonesia,28-05-2021,31.4,24,26.6,14.7,4.9,19.8,33564.29
Indonesia,29-05-2021,30.8,23.4,25.7,8.6,8.1,23.8,31852.12
Indonesia,30-05-2021,31.5,22.6,26.6,0.8,6.4,16.9,39801.39
Indonesia,31-05-2021,28.6,24,25.7,12.8,5.2,16.9,29095.61
Indonesia,01-06-2021,28.7,24.2,25.9,2.9,5.4,20.9,34436.69
Indonesia,02-06-2021,31.1,24.4,26.5,4.9,6.6,23,33645.39
Indonesia,03-06-2021,32.3,24.5,27.4,0.5,5.3,16.2,31734.73
Indonesia,04-06-2021,32.3,23.2,27.5,0.1,8.2,21.6,39805.12
Indonesia,05-06-2021,31.6,23.9,27,3.7,8.9,24.5,39600
Indonesia,06-06-2021,29.4,23.8,25.5,6.2,8.4,24.1,31805.68
Indonesia,07-06-2021,29.1,23.9,25.5,4.5,7.2,17.6,24253.39
Indonesia,08-06-2021,31.1,23.4,26.4,3.9,5.6,24.1,39600
Indonesia,09-06-2021,30.3,23,26.1,4.6,6.4,27,36498.38
Indonesia,10-06-2021,27,23.3,25,24.7,5.4,17.6,24217.98
Indonesia,11-06-2021,31,24,26.1,9.3,7.7,16.9,34825.22
Indonesia,12-06-2021,29.2,23.3,25.5,4.4,5.5,15.1,32215.73
Indonesia,13-06-2021,30.9,23.7,26.5,1,8.6,21.6,28194.18
Indonesia,14-06-2021,31.9,23.1,26.6,6.9,12,25.6,36614.13
Indonesia,15-06-2021,31.2,23.7,26.5,1.5,9.8,31,34846.23
Indonesia,16-06-2021,30,23.3,26.3,0.3,6.4,23.8,36223.92
Indonesia,17-06-2021,31.4,22.9,25.8,15.5,7.9,20.2,38559.22
Indonesia,18-06-2021,30.2,22.2,25.3,9.4,7.6,16.6,31686.71
Indonesia,19-06-2021,30.6,22.3,25.3,16.6,10.2,25.2,30211.8
Indonesia,20-06-2021,28,22.3,24.4,5.7,7,22.3,23526.34
Indonesia,21-06-2021,30.5,22.2,25.4,7.1,9.7,22.3,38912.21
Indonesia,22-06-2021,30.4,22.6,25.9,1.1,6.9,18,34257
Indonesia,23-06-2021,32.3,22.4,26.7,7.6,7.9,23.8,39600
Indonesia,24-06-2021,29.9,22.8,25.3,25.7,9.4,28.1,31794.44
Indonesia,25-06-2021,30,22.9,25.5,0.7,7.3,19.8,23691.7
Indonesia,26-06-2021,31.1,22.9,26.3,6.1,7.8,25.2,37049.98
Indonesia,27-06-2021,30.3,22.6,25.5,23.2,6.9,25.9,37431.92
Indonesia,28-06-2021,29.2,22.9,25,15.3,6,17.6,22814.92
Indonesia,29-06-2021,29.5,22.7,24.9,20.2,7.7,19.8,23094.46
Indonesia,30-06-2021,29.5,22.2,25.3,11.2,8.9,16.9,39600
Indonesia,01-07-2021,27.4,22.3,24.1,19.5,7.6,19.8,18343.94
Indonesia,02-07-2021,28.9,22,24.9,6.6,6.9,16.9,25822.57
Indonesia,03-07-2021,31.7,23,26.2,5,8.1,24.8,36000
Indonesia,04-07-2021,29.6,22.9,25.2,8.4,8.2,24.1,28087.6
Indonesia,05-07-2021,30.3,22.2,25.6,7,8.7,25.2,39600
Indonesia,06-07-2021,30.3,23.3,25.8,3,7.2,21.2,39600
Indonesia,07-07-2021,30.5,23.4,26,7.3,6.4,19.8,33679.84
Indonesia,08-07-2021,25.6,22.6,23.9,34,5.8,13.3,6336.6
Indonesia,09-07-2021,30.2,23,25.4,2.2,6.9,18.7,21833.63
Indonesia,10-07-2021,31.4,23.2,26.4,5.1,7.8,22.3,36373.66
Indonesia,11-07-2021,30.1,22.7,25.5,13.2,8.9,24.8,32011.25
Indonesia,12-07-2021,30.3,22.9,25.8,13.8,7.4,23.8,35750.53
Indonesia,13-07-2021,30.6,22.6,25.7,26.3,8.2,24.8,36000
Indonesia,14-07-2021,27.2,22.8,24.2,21.8,7.9,25.2,12951.71
Indonesia,15-07-2021,25.4,22.3,23.8,5.8,6.2,12.2,2425.32
Indonesia,16-07-2021,27.8,22.7,24.5,1.8,6.5,20.5,11823.15
Indonesia,17-07-2021,29.4,22.4,25.7,0.6,7.2,20.2,34596.16
Indonesia,18-07-2021,31.8,22.4,26.6,0.2,9.1,18,34706.31
Indonesia,19-07-2021,31.5,23.3,26.9,0.7,9,17.6,34787.39
Indonesia,20-07-2021,31,23.7,26.4,11,6.4,19.8,39600
Indonesia,21-07-2021,26.5,22.7,24.2,49.3,5.4,16.6,5223.33
Indonesia,22-07-2021,30.4,22.6,25.8,0.1,8.4,19.8,36454.16
Indonesia,23-07-2021,31.5,22.1,26.4,0,6.4,11.9,39600
Indonesia,24-07-2021,31,23.5,26.3,9.6,6.8,20.5,37677.12
Indonesia,25-07-2021,31.6,24.4,27.2,1.2,5.9,19.8,32485.38
Indonesia,26-07-2021,30.5,23.7,26.1,4.1,7.7,18.7,26507.04
Indonesia,27-07-2021,29.4,23.3,25.8,0.7,7.6,16.9,16587.5
Indonesia,28-07-2021,30.2,23.6,26.1,2.2,7,14.4,37254
Indonesia,29-07-2021,31.3,23,26.3,7.7,7.4,20.2,29541.51
Indonesia,30-07-2021,31.1,22.7,25.5,11.3,8,18.7,38138.95
Indonesia,31-07-2021,29.2,22.5,25.4,4.1,6.4,21.6,37202.34
Indonesia,01-08-2021,30.7,22.9,25.5,6,10.5,27,34031.28
Indonesia,02-08-2021,29.7,23.1,25.1,15.7,5.7,18.4,28048.04
Indonesia,03-08-2021,30.7,23.2,26.3,1,8.5,16.6,36000
Indonesia,04-08-2021,31.6,23.1,26.8,0.8,6.2,20.5,37080.69
Indonesia,05-08-2021,29.2,23,25.4,11.2,7.6,22.7,34932.68
Indonesia,06-08-2021,30.1,23.2,25.7,3.7,10.1,20.9,22736.07
Indonesia,07-08-2021,32.7,22.8,27.2,0.3,8.7,20.9,36000
Indonesia,08-08-2021,28.9,23.1,25.6,16.8,6.9,23.4,22806.24
Indonesia,09-08-2021,31.8,24.1,26.7,0.3,7,19.4,32470.25
Indonesia,10-08-2021,29.8,23.2,25.8,6.3,7.9,21.6,32400
Indonesia,11-08-2021,30.9,22.7,26,2.8,9.1,30.2,39600
Indonesia,12-08-2021,30.2,22.9,25.4,11.2,6.5,28.1,27230.99
Indonesia,13-08-2021,28.8,22.9,25,23.8,7.4,23.4,24645.95
Indonesia,14-08-2021,29.6,22.5,25.2,13.6,8.7,23.4,35418.13
Indonesia,15-08-2021,31.2,22,26.3,2.3,8.5,26.3,39600
Indonesia,16-08-2021,29.4,23,25.6,9.8,15.1,35.3,35365.83
Indonesia,17-08-2021,29.8,22.8,25.4,20.1,7.6,18.7,29952.78
Indonesia,18-08-2021,30.6,22.3,25.3,12.2,6.8,20.5,34579.87
Indonesia,19-08-2021,26.7,22.3,24,20.8,8.4,20.5,9336.77
Indonesia,20-08-2021,30.6,22.3,25.3,19.9,5.7,18,32839.56
Indonesia,21-08-2021,29.7,22.8,25.1,21.2,6.3,21.6,29547.92
Indonesia,22-08-2021,24.4,22.2,23.1,73,8,20.2,1229.46
Indonesia,23-08-2021,30.6,21.3,25.1,2.8,10.2,21.6,31218.52
Indonesia,24-08-2021,28.7,22.3,24.9,19.3,6,19.4,32951.85
Indonesia,25-08-2021,28.9,22.2,24.4,14.1,7.2,22.3,22769.94
Indonesia,26-08-2021,31.2,21.6,25,27.2,9.4,24.1,34779.55
Indonesia,27-08-2021,29.3,22.4,25.1,14.5,7.6,21.6,30468.36
Indonesia,28-08-2021,25.6,22.2,23.6,88.6,6.8,17.3,0
Indonesia,29-08-2021,32.2,22.7,26.4,5.4,7.6,20.9,36000
Indonesia,30-08-2021,30.4,22.6,25.3,16.4,8.4,26.6,25366.84
Indonesia,31-08-2021,29.4,22.6,25.1,13.6,9.3,25.2,30743.21
Indonesia,01-09-2021,26.1,23,24.1,38,6.4,17.3,3600
Indonesia,02-09-2021,28.7,22.3,24.6,13.2,7.7,24.5,16317.72
Indonesia,03-09-2021,26.2,22.4,23.5,20,7.6,21.6,6254.19
Indonesia,04-09-2021,30.2,22,24.4,21.8,8.3,19.1,21178.65
Indonesia,05-09-2021,30.5,22,25.2,16.3,9.5,22,30990.82
Indonesia,06-09-2021,29.5,22.9,25.3,6.4,9,23.8,23346.22
Indonesia,07-09-2021,30.8,22.3,25.6,2.6,11.5,29.9,32985.26
Indonesia,08-09-2021,30.5,22.1,26,3.7,10.1,21.6,32407.97
Indonesia,09-09-2021,31.1,22.5,25.6,7.7,6.3,22,30164.66
Indonesia,10-09-2021,31.7,22.5,26,83.4,7.6,21.6,36000
Indonesia,11-09-2021,26,23,24.2,13.1,7.9,22.3,3600
Indonesia,12-09-2021,26.2,22.9,24.5,2.4,7.6,20.9,337.73
Indonesia,13-09-2021,32.4,22.9,26.5,1.7,11.3,29.9,30444.43
Indonesia,14-09-2021,31.8,22.9,26,54.9,9,22.3,34198.28
Indonesia,15-09-2021,24.9,22.4,23.5,69.9,7.2,25.2,0
Indonesia,16-09-2021,29.5,22,25.2,1.1,9.7,18,21530.89
Indonesia,17-09-2021,31.8,22.3,26.1,3.5,8.7,22.7,38626.64
Indonesia,18-09-2021,30.9,22.8,25.5,21.7,7.6,22,34945.03
Indonesia,19-09-2021,32.2,21.8,26.1,15.7,9.2,19.4,33632.54
Indonesia,20-09-2021,28.6,22.5,25.1,3.2,7.4,19.1,14621.94
Indonesia,21-09-2021,24.2,23.1,23.7,37.5,5.2,11.9,0
Indonesia,22-09-2021,31.2,22.1,25.7,7.1,8.9,25.2,30445.25
Indonesia,23-09-2021,31.7,22.5,26.3,5.9,8.6,22.7,36850.41
Indonesia,24-09-2021,30.5,22.9,25.4,8.3,5.2,14.4,21951.44
Indonesia,25-09-2021,31.5,22.7,26,12.4,8.7,22.7,27601.44
Indonesia,26-09-2021,27,22.8,24.6,16.3,9.1,25.6,17236.66
Indonesia,27-09-2021,31.8,22.2,26.1,11.8,8.2,25.2,34103.2
Indonesia,28-09-2021,31.1,23,26,14.3,6.6,23.8,36162.07
Indonesia,29-09-2021,29.5,23.3,25.3,21.7,6.4,21.2,25520.08
Indonesia,30-09-2021,32,22.7,26.3,10.4,6.1,23,34155.39
Indonesia,01-10-2021,30.4,23.1,25.3,54,7.2,20.5,22643.54
Indonesia,02-10-2021,29.7,22.6,24.6,108.4,6.5,18,15296.59
Indonesia,03-10-2021,31.8,22.3,25.8,31.5,8,23.4,32324.09
Indonesia,04-10-2021,27.3,22.5,24.4,12.3,6.3,20.2,1143.82
Indonesia,05-10-2021,32.9,22.9,26.9,0.7,6.6,24.5,34610.94
Indonesia,06-10-2021,31.5,22.7,26.1,15.6,8.1,25.9,29969.79
Indonesia,07-10-2021,31,22.7,26,8.8,8.8,20.9,26203.45
Indonesia,08-10-2021,29.5,22.5,25.1,50.7,9.3,20.5,25084.46
Indonesia,09-10-2021,32.8,22.4,26.9,9.1,9,16.6,38540.13
Indonesia,10-10-2021,29.9,23.1,25.4,20,6,20.9,23556.18
Indonesia,11-10-2021,32.5,23.8,26.4,15.2,12.7,27.7,35102.23
Indonesia,12-10-2021,29.7,22.8,25.8,6.5,9.4,19.4,21076.16
Indonesia,13-10-2021,33.8,22,27.5,0,8.6,15.5,39285.65
Indonesia,14-10-2021,32.6,23.6,26.6,19.3,9.4,26.3,29425.83
Indonesia,15-10-2021,31.6,22.8,26.3,7,8.6,17.3,19913.83
Indonesia,16-10-2021,33.7,23.5,27.5,21.8,10.8,25.9,38268.24
Indonesia,17-10-2021,31.8,22.9,25.8,27.9,10,24.1,29062.6
Indonesia,18-10-2021,33,22.5,26.2,28.7,10.1,23.8,37139.51
Indonesia,19-10-2021,30.1,22.1,25,34.6,7.9,25.2,29851.75
Indonesia,20-10-2021,30.6,21.8,25.9,12,9.7,19.8,37654.59
Indonesia,21-10-2021,32.2,22.6,26.3,2.3,9.9,29.2,34160.9
Indonesia,22-10-2021,30.8,22.5,24.7,22.6,12.4,29.2,19952.61
Indonesia,23-10-2021,32.1,22.7,26,12.5,9.8,24.1,33408.55
Indonesia,24-10-2021,32.5,22.4,26.7,0.6,9.7,24.8,37332.29
Indonesia,25-10-2021,30.5,22.5,25.9,9.2,10.2,23.4,37701.68
Indonesia,26-10-2021,31.1,22.4,25.7,9.1,6.5,18.4,27840.61
Indonesia,27-10-2021,32.9,22.7,26.7,9.9,15.5,38.9,39375.5
Indonesia,28-10-2021,31.9,22.6,25.9,46.6,11,26.3,38446.43
Indonesia,29-10-2021,32.8,21.9,25.8,45.7,9,23,36862.32
Indonesia,30-10-2021,28.8,22.5,24.8,32.6,8.3,16.6,8954.7
Indonesia,31-10-2021,33.4,22.9,26.1,21.1,11.5,27,30523.35
Indonesia,01-11-2021,31.6,22.4,26.2,8.8,12.1,24.5,32355.25
Indonesia,02-11-2021,25.8,22.8,23.9,61.5,7.5,19.4,9046.99
Indonesia,03-11-2021,31.3,21.9,25.7,38.4,7.3,19.1,35983.7
Indonesia,04-11-2021,29.2,22.4,24.7,48.9,10.2,21.2,25846.68
Indonesia,05-11-2021,26.1,22.8,24.1,7.6,4.8,14,642.3
Indonesia,06-11-2021,32,22.9,26.5,19.2,8.9,19.8,39098.16
Indonesia,07-11-2021,30,22.7,25.2,10.5,8.4,22,27406.88
Indonesia,08-11-2021,31.5,22.8,25.9,11.1,5.7,19.8,30366.76
Indonesia,09-11-2021,31.8,22.9,26.4,15.9,8,23,37444.45
Indonesia,10-11-2021,28.3,22.9,24.7,43.9,8.7,19.1,18000
Indonesia,11-11-2021,30.5,22.6,25.1,93.1,10.9,30.6,33595.59
Indonesia,12-11-2021,25.7,22.6,24,52.7,6.6,17.6,0
Indonesia,13-11-2021,26.9,22.9,24.7,6.4,6.6,16.9,308.33
Indonesia,14-11-2021,30.3,22.6,25.3,6.6,10.8,25.6,26833.29
Indonesia,15-11-2021,30.2,22.5,25.4,6.8,9.5,26.6,26532.7
Indonesia,16-11-2021,28.1,23.2,25,8,7,20.2,20965.7
Indonesia,17-11-2021,32.2,23,26.4,12.9,6.1,18.7,38123.51
Indonesia,18-11-2021,32.2,22.4,26.6,13,13.7,31.7,39186.63
Indonesia,19-11-2021,29.1,22.4,24.8,21.5,11.1,27,15141.16
Indonesia,20-11-2021,29.2,22.5,25.3,12.3,9.4,20.9,18748.05
Indonesia,21-11-2021,31.1,23.4,26.5,5.5,9.4,20.2,35625.48
Indonesia,22-11-2021,32.7,22.6,26.6,10.1,8.9,22.3,40729.57
Indonesia,23-11-2021,30.6,23.1,25.4,24.4,7.8,21.6,33536.59
Indonesia,24-11-2021,27.4,22.5,24.5,11.7,7.7,22,15011.31
Indonesia,25-11-2021,31.7,22.6,26.5,3.5,11.2,29.5,35246.04
Indonesia,26-11-2021,31.6,22.6,26.3,18.7,11.9,30.6,38252.91
Indonesia,27-11-2021,30.4,22.5,25.5,26.9,13.1,27.4,33901.99
Indonesia,28-11-2021,26.2,22.9,23.8,27.6,7.4,24.1,6320.72
Indonesia,29-11-2021,31.2,22,25.6,1.2,11.4,32.4,35797.3
Indonesia,30-11-2021,31,22.9,25.8,3.9,8.1,32.4,30793.54
Indonesia,01-12-2021,30.2,23.1,26.2,0,6.5,15.8,21656.97
Indonesia,02-12-2021,32.4,22.6,26.8,1.2,11.8,25.9,35765.12
Indonesia,03-12-2021,32.7,22.6,26.6,12.7,11.6,27.4,36097.25
Indonesia,04-12-2021,30.4,22.9,26.3,7.2,13,31,19790.08
Indonesia,05-12-2021,30.6,23.3,25.6,12.6,10.5,27,31308.33
Indonesia,06-12-2021,29.8,22.6,25.3,25.3,14,37.4,26330.9
Indonesia,07-12-2021,30.7,22,24.7,11.1,12.3,30.6,24702.81
Indonesia,08-12-2021,29.4,22.1,25.1,2.6,9.2,19.4,13205.5
Indonesia,09-12-2021,29.8,22.4,25.4,32.2,8.5,22.3,32447.68
Indonesia,10-12-2021,29.6,22.5,25.2,18.2,9.7,22.7,27148.36
Indonesia,11-12-2021,30.2,22.5,25,29.7,12.2,30.6,23987.32
Indonesia,12-12-2021,31.9,22.9,25.8,19.8,13.8,29.2,36000
Indonesia,13-12-2021,31.6,22.1,25.7,16.6,12.5,32,36148.68
Indonesia,14-12-2021,29.5,22.6,25,25.6,7.8,25.9,21680.36
Indonesia,15-12-2021,30.5,22.9,25.3,24,9.5,24.1,30823.37
Indonesia,16-12-2021,30.6,23,25.8,1.4,8.7,23.4,30582.56
Indonesia,17-12-2021,31.7,23.1,26.4,4.6,9.8,24.8,34888.94
Indonesia,18-12-2021,30.3,23.2,25.5,20.9,12.9,34.2,22911.9
Indonesia,19-12-2021,32,22.7,25.5,16.2,7.3,20.9,30641.12
Indonesia,20-12-2021,29,22.4,24.8,18.9,8.9,29.5,25731.5
Indonesia,21-12-2021,31.1,23.4,25.9,11.4,10.2,21.6,33834.77
Indonesia,22-12-2021,31.3,22.7,26.1,36,12.3,23.4,36952.61
Indonesia,23-12-2021,29.3,22.8,25,3.2,7.6,16.9,16306
Indonesia,24-12-2021,31.2,22.3,26.1,0.4,8,22.7,34068.87
Indonesia,25-12-2021,28.9,23.1,25.7,20.7,7.2,24.1,35124.4
Indonesia,26-12-2021,31.2,22.2,25.7,11.4,10.6,32,34437.54
Indonesia,27-12-2021,30.7,22.2,25.5,21.8,11,26.6,30047.62
Indonesia,28-12-2021,31.2,22.7,25.5,5,6.9,23,35496.26
Indonesia,29-12-2021,26.6,22.5,24.4,18.1,6.1,15.8,10909.01
Indonesia,30-12-2021,30.8,22.5,25.9,5.8,7.9,19.1,38114.43
Indonesia,31-12-2021,30.6,22.3,25.6,7.3,9.8,19.1,28957.42
Indonesia,01-01-2022,31.9,22.8,25.5,16.8,9.8,27.4,34408.87
